HR,pF,Time
82,292.399993896484,554846435.938777
82,292.899993896484,554846435.976258
82,293.600006103516,554846436.013588
82,293.899993896484,554846436.051296
82,294.300018310547,554846436.088612
82,295.100006103516,554846436.126195
82,295.5,554846436.163674
82,296.0,554846436.201135
82,296.600006103516,554846436.238790
83,297.200012207031,554846436.276287
83,297.700012207031,554846436.313793
83,298.5,554846436.350883
83,298.899993896484,554846436.388479
83,299.399993896484,554846436.425857
83,299.5,554846436.463900
83,299.700012207031,554846436.501039
83,300.0,554846436.538709
83,300.5,554846436.576283
83,300.700012207031,554846436.613773
83,301.200012207031,554846436.651262
83,301.600006103516,554846436.688747
83,302.200012207031,554846436.726193
83,302.600006103516,554846436.763483
83,303.399993896484,554846436.801190
83,304.0,554846436.838687
83,304.800018310547,554846436.876268
83,305.0,554846436.913736
83,305.399993896484,554846436.951300
83,305.5,554846436.988756
83,305.800018310547,554846437.026025
83,305.800018310547,554846437.063738
83,305.800018310547,554846437.101295
83,305.899993896484,554846437.138522
83,305.700012207031,554846437.176333
83,305.700012207031,554846437.213757
83,305.700012207031,554846437.251081
83,305.899993896484,554846437.288797
83,305.899993896484,554846437.326168
83,305.899993896484,554846437.363806
83,305.899993896484,554846437.401299
83,305.899993896484,554846437.438379
83,305.800018310547,554846437.476348
83,305.600006103516,554846437.513810
83,305.600006103516,554846437.551135
83,305.600006103516,554846437.588807
83,305.700012207031,554846437.626353
83,305.5,554846437.663845
83,305.300018310547,554846437.701359
83,305.200012207031,554846437.738339
83,305.200012207031,554846437.776147
83,305.200012207031,554846437.813800
83,304.600006103516,554846437.851291
83,304.5,554846437.888792
83,304.200012207031,554846437.926288
83,303.800018310547,554846437.963776
83,303.5,554846438.000792
83,303.0,554846438.038770
83,302.5,554846438.076112
83,302.200012207031,554846438.113842
83,301.600006103516,554846438.151331
83,301.300018310547,554846438.188844
83,301.200012207031,554846438.226245
83,300.800018310547,554846438.263512
83,300.100006103516,554846438.301285
83,299.600006103516,554846438.338733
83,299.300018310547,554846438.376277
83,299.100006103516,554846438.413608
83,298.800018310547,554846438.450840
83,298.300018310547,554846438.488822
83,298.0,554846438.526316
83,297.899993896484,554846438.563756
83,297.300018310547,554846438.601251
83,297.300018310547,554846438.638717
83,297.100006103516,554846438.676278
83,296.600006103516,554846438.713812
83,296.600006103516,554846438.751446
83,296.200012207031,554846438.788809
83,296.100006103516,554846438.826334
83,296.0,554846438.863745
83,295.899993896484,554846438.901256
83,295.899993896484,554846438.938801
83,295.5,554846438.976254
83,295.300018310547,554846439.013282
83,295.100006103516,554846439.051327
83,295.100006103516,554846439.088822
83,295.100006103516,554846439.126234
83,295.0,554846439.163716
83,294.800018310547,554846439.200943
83,294.600006103516,554846439.238755
83,294.5,554846439.276204
83,294.399993896484,554846439.313715
83,294.5,554846439.351304
83,294.5,554846439.388805
83,294.5,554846439.426269
83,294.200012207031,554846439.463269
83,294.0,554846439.501309
83,294.0,554846439.538587
83,293.899993896484,554846439.576294
83,293.899993896484,554846439.613411
83,293.899993896484,554846439.651214
83,293.700012207031,554846439.688729
83,293.600006103516,554846439.726212
83,293.600006103516,554846439.763718
83,293.600006103516,554846439.801273
83,293.5,554846439.838718
83,293.600006103516,554846439.876228
83,293.600006103516,554846439.913779
83,293.600006103516,554846439.951052
83,293.399993896484,554846439.988839
83,293.300018310547,554846440.026291
83,293.300018310547,554846440.063799
83,293.200012207031,554846440.101226
83,293.200012207031,554846440.138554
83,293.300018310547,554846440.176190
83,293.300018310547,554846440.213792
83,293.300018310547,554846440.251296
83,293.100006103516,554846440.288810
83,293.300018310547,554846440.326272
83,293.200012207031,554846440.363757
83,293.399993896484,554846440.401155
83,293.5,554846440.438755
83,293.5,554846440.475711
83,293.899993896484,554846440.513565
83,294.100006103516,554846440.551185
83,294.100006103516,554846440.588756
83,294.800018310547,554846440.626277
83,294.800018310547,554846440.663762
83,294.800018310547,554846440.701281
83,294.899993896484,554846440.738660
83,295.399993896484,554846440.776250
83,295.399993896484,554846440.813727
83,295.800018310547,554846440.851258
83,296.0,554846440.888763
83,296.399993896484,554846440.926172
83,296.800018310547,554846440.963774
83,296.899993896484,554846441.000697
83,297.100006103516,554846441.038541
83,297.5,554846441.076259
83,297.600006103516,554846441.113625
83,297.800018310547,554846441.151151
83,298.100006103516,554846441.188739
83,298.399993896484,554846441.226192
83,298.800018310547,554846441.263690
83,299.0,554846441.301376
83,299.100006103516,554846441.338732
83,299.5,554846441.376373
83,299.5,554846441.413624
83,299.800018310547,554846441.451362
83,300.200012207031,554846441.488285
83,300.300018310547,554846441.526296
83,300.700012207031,554846441.563782
83,300.800018310547,554846441.600849
83,300.899993896484,554846441.638873
83,301.200012207031,554846441.676305
83,301.300018310547,554846441.713805
83,301.300018310547,554846441.751279
83,301.300018310547,554846441.788921
83,301.300018310547,554846441.826514
83,301.300018310547,554846441.863857
83,301.300018310547,554846441.901165
83,301.5,554846441.938858
83,301.5,554846441.976265
83,301.5,554846442.013781
83,301.399993896484,554846442.051158
83,301.399993896484,554846442.088843
82,301.300018310547,554846442.125920
82,301.300018310547,554846442.163606
82,301.200012207031,554846442.201281
82,300.899993896484,554846442.238840
82,300.700012207031,554846442.276374
82,300.600006103516,554846442.313848
82,300.399993896484,554846442.351285
82,300.399993896484,554846442.388758
82,299.899993896484,554846442.426338
82,299.800018310547,554846442.463847
82,299.700012207031,554846442.500771
82,299.5,554846442.538966
82,299.0,554846442.576249
82,298.600006103516,554846442.613751
82,298.5,554846442.651324
82,298.399993896484,554846442.688812
82,298.200012207031,554846442.726309
82,297.700012207031,554846442.763849
82,297.600006103516,554846442.801340
82,297.100006103516,554846442.838812
82,297.100006103516,554846442.876130
82,297.100006103516,554846442.913868
82,296.800018310547,554846442.951255
82,296.600006103516,554846442.988838
82,296.300018310547,554846443.025995
82,296.300018310547,554846443.063834
81,296.100006103516,554846443.101288
81,296.0,554846443.138822
81,295.700012207031,554846443.176259
81,295.700012207031,554846443.213806
81,295.700012207031,554846443.251319
81,295.600006103516,554846443.288521
81,295.399993896484,554846443.326327
81,295.300018310547,554846443.363816
81,294.899993896484,554846443.401322
81,294.899993896484,554846443.438725
81,294.899993896484,554846443.476497
81,294.5,554846443.513729
81,294.5,554846443.551317
81,294.399993896484,554846443.588565
81,294.399993896484,554846443.626169
81,294.300018310547,554846443.663808
81,294.200012207031,554846443.701229
81,294.200012207031,554846443.738690
81,294.200012207031,554846443.776345
81,294.100006103516,554846443.813550
81,294.100006103516,554846443.851289
81,294.0,554846443.888790
81,294.100006103516,554846443.926255
81,294.100006103516,554846443.963816
81,294.200012207031,554846444.000777
81,294.200012207031,554846444.038732
81,294.100006103516,554846444.076278
81,294.0,554846444.113494
81,294.0,554846444.151230
81,294.0,554846444.188813
81,293.899993896484,554846444.226348
81,294.200012207031,554846444.263806
81,294.100006103516,554846444.301336
81,294.100006103516,554846444.338615
81,294.0,554846444.376327
81,294.0,554846444.413587
81,294.0,554846444.451393
81,294.200012207031,554846444.488770
81,294.200012207031,554846444.526230
81,294.200012207031,554846444.563902
81,294.200012207031,554846444.601400
81,294.300018310547,554846444.638748
81,294.300018310547,554846444.676377
81,294.300018310547,554846444.713724
81,294.100006103516,554846444.751371
81,293.899993896484,554846444.788831
81,293.600006103516,554846444.826353
81,293.700012207031,554846444.863759
81,293.700012207031,554846444.901327
81,293.700012207031,554846444.938743
81,293.800018310547,554846444.976364
81,294.0,554846445.013444
81,294.0,554846445.050936
81,293.899993896484,554846445.088771
81,293.700012207031,554846445.126392
81,293.399993896484,554846445.163822
81,293.399993896484,554846445.201376
81,293.5,554846445.238685
81,293.600006103516,554846445.276314
81,293.700012207031,554846445.313757
81,294.0,554846445.351366
81,294.200012207031,554846445.388752
81,294.399993896484,554846445.426298
81,294.700012207031,554846445.463788
81,294.700012207031,554846445.501292
81,294.399993896484,554846445.538796
81,293.800018310547,554846445.576298
81,293.600006103516,554846445.613799
81,293.600006103516,554846445.651293
81,293.700012207031,554846445.688811
81,293.700012207031,554846445.726302
81,293.700012207031,554846445.763798
81,293.600006103516,554846445.801123
81,293.600006103516,554846445.838878
81,293.600006103516,554846445.876347
81,293.600006103516,554846445.913777
81,294.100006103516,554846445.951280
81,294.200012207031,554846445.988858
81,294.200012207031,554846446.026382
81,294.200012207031,554846446.063843
81,294.200012207031,554846446.100869
81,294.0,554846446.138618
81,293.800018310547,554846446.176293
81,293.800018310547,554846446.213600
81,293.399993896484,554846446.251350
81,293.399993896484,554846446.288763
81,293.399993896484,554846446.325957
81,293.399993896484,554846446.363778
81,293.399993896484,554846446.401070
81,293.100006103516,554846446.438842
81,293.0,554846446.476311
81,292.200012207031,554846446.513837
81,292.100006103516,554846446.551077
81,291.700012207031,554846446.588830
81,291.600006103516,554846446.626247
81,291.399993896484,554846446.663855
81,291.300018310547,554846446.701257
81,290.899993896484,554846446.738699
81,290.800018310547,554846446.776097
81,290.800018310547,554846446.813899
81,290.800018310547,554846446.851263
81,290.800018310547,554846446.888841
81,290.800018310547,554846446.926347
81,290.700012207031,554846446.963764
81,290.700012207031,554846447.000812
81,290.700012207031,554846447.038814
81,290.700012207031,554846447.076299
81,290.800018310547,554846447.113814
81,290.700012207031,554846447.151315
81,290.700012207031,554846447.188805
81,290.700012207031,554846447.226314
81,290.700012207031,554846447.263581
81,290.800018310547,554846447.301099
81,290.800018310547,554846447.338752
81,290.200012207031,554846447.376240
81,290.0,554846447.413750
81,290.0,554846447.451237
81,289.800018310547,554846447.488811
81,289.700012207031,554846447.526248
81,289.600006103516,554846447.563754
81,289.100006103516,554846447.601343
81,289.0,554846447.638787
81,289.0,554846447.676232
81,289.0,554846447.713799
81,289.100006103516,554846447.751284
81,289.300018310547,554846447.788565
81,289.300018310547,554846447.826297
81,289.300018310547,554846447.863741
81,289.0,554846447.901242
81,289.0,554846447.938738
82,289.0,554846447.976305
82,289.100006103516,554846448.013812
82,289.0,554846448.051231
82,289.200012207031,554846448.088557
82,289.0,554846448.126102
82,289.0,554846448.163778
82,289.0,554846448.201164
82,289.0,554846448.238706
82,289.0,554846448.276293
82,289.0,554846448.313773
82,288.800018310547,554846448.351242
82,288.5,554846448.388779
82,288.5,554846448.426216
82,288.5,554846448.463720
82,288.800018310547,554846448.501269
82,289.100006103516,554846448.538952
82,289.300018310547,554846448.576338
82,289.399993896484,554846448.613674
82,289.399993896484,554846448.651284
82,289.200012207031,554846448.688758
82,289.200012207031,554846448.726030
82,289.300018310547,554846448.763753
82,289.399993896484,554846448.801172
82,289.5,554846448.838518
82,289.5,554846448.876262
82,289.5,554846448.913701
81,289.600006103516,554846448.988716
81,289.800018310547,554846448.988807
81,289.600006103516,554846449.025774
81,289.399993896484,554846449.063742
81,289.399993896484,554846449.101280
81,289.5,554846449.138699
81,289.600006103516,554846449.176250
81,289.5,554846449.213552
81,288.899993896484,554846449.251323
81,288.899993896484,554846449.288742
81,288.800018310547,554846449.326283
81,288.800018310547,554846449.363738
81,288.800018310547,554846449.400975
81,288.800018310547,554846449.438903
81,288.800018310547,554846449.476289
81,288.899993896484,554846449.513755
81,289.0,554846449.551296
81,289.0,554846449.588886
81,289.0,554846449.626385
81,289.0,554846449.663525
81,289.399993896484,554846449.701386
81,289.600006103516,554846449.738873
81,289.700012207031,554846449.776371
81,290.200012207031,554846449.813850
81,290.399993896484,554846449.851394
81,290.399993896484,554846449.888774
81,290.399993896484,554846449.926152
81,290.399993896484,554846449.963846
81,290.300018310547,554846450.000788
81,290.100006103516,554846450.038799
81,289.899993896484,554846450.076360
81,289.899993896484,554846450.113780
81,289.700012207031,554846450.151147
81,289.5,554846450.188489
81,289.5,554846450.226283
81,289.700012207031,554846450.263814
81,289.700012207031,554846450.301367
81,289.100006103516,554846450.338855
81,288.899993896484,554846450.376279
81,288.800018310547,554846450.413851
81,288.700012207031,554846450.451236
81,288.300018310547,554846450.488755
81,288.200012207031,554846450.526293
81,288.100006103516,554846450.563604
81,287.700012207031,554846450.601200
81,287.5,554846450.638838
81,287.200012207031,554846450.676335
81,286.700012207031,554846450.713629
81,286.700012207031,554846450.751341
81,286.399993896484,554846450.788778
81,286.300018310547,554846450.826193
81,286.300018310547,554846450.863835
81,286.100006103516,554846450.901333
81,286.0,554846450.938733
81,285.800018310547,554846450.976256
81,285.800018310547,554846451.013449
81,285.899993896484,554846451.051372
81,285.899993896484,554846451.088767
81,286.100006103516,554846451.126070
81,286.100006103516,554846451.163818
81,286.200012207031,554846451.201261
81,286.200012207031,554846451.238809
81,286.200012207031,554846451.276121
81,286.300018310547,554846451.313819
81,286.300018310547,554846451.351341
80,286.300018310547,554846451.388813
80,286.200012207031,554846451.426326
80,286.200012207031,554846451.463681
80,286.200012207031,554846451.501256
80,286.100006103516,554846451.538741
80,286.100006103516,554846451.576254
80,286.200012207031,554846451.613745
80,286.399993896484,554846451.651078
80,286.399993896484,554846451.688828
80,286.399993896484,554846451.726326
80,286.399993896484,554846451.763810
80,286.5,554846451.801328
80,286.5,554846451.838808
80,286.600006103516,554846451.876228
80,286.600006103516,554846451.913801
80,286.800018310547,554846451.951223
80,286.899993896484,554846451.988814
80,286.899993896484,554846452.025862
80,286.899993896484,554846452.063753
80,287.0,554846452.101166
80,287.300018310547,554846452.138836
80,287.300018310547,554846452.176284
80,287.5,554846452.213381
80,287.700012207031,554846452.250885
80,288.0,554846452.288757
80,288.200012207031,554846452.326286
80,288.800018310547,554846452.363557
80,289.399993896484,554846452.401269
80,289.399993896484,554846452.438797
80,290.0,554846452.476289
80,290.399993896484,554846452.513778
80,290.800018310547,554846452.551205
80,291.5,554846452.588524
80,291.899993896484,554846452.626265
80,292.5,554846452.663762
80,292.600006103516,554846452.701243
80,293.200012207031,554846452.738765
80,293.700012207031,554846452.776277
80,294.399993896484,554846452.813764
80,294.5,554846452.851266
80,295.200012207031,554846452.888847
80,295.399993896484,554846452.926277
80,296.0,554846452.963885
80,296.399993896484,554846453.000738
80,296.800018310547,554846453.038464
80,297.600006103516,554846453.076191
80,297.899993896484,554846453.113694
80,298.300018310547,554846453.151389
80,299.100006103516,554846453.188718
80,299.5,554846453.226072
80,300.5,554846453.263745
80,300.899993896484,554846453.301463
80,301.600006103516,554846453.338660
80,301.800018310547,554846453.385564
80,302.0,554846453.413675
80,302.100006103516,554846453.451186
80,302.5,554846453.488873
80,302.5,554846453.526234
80,302.399993896484,554846453.563879
80,302.300018310547,554846453.601254
80,302.100006103516,554846453.638928
80,301.899993896484,554846453.676315
80,301.899993896484,554846453.713836
80,301.899993896484,554846453.751266
80,301.800018310547,554846453.788769
80,301.600006103516,554846453.826302
80,301.600006103516,554846453.863387
80,301.300018310547,554846453.901363
80,301.100006103516,554846453.938774
80,300.899993896484,554846453.976361
80,300.600006103516,554846454.013802
80,300.300018310547,554846454.051125
80,299.899993896484,554846454.088780
80,299.5,554846454.126327
80,299.0,554846454.163870
80,298.399993896484,554846454.201361
80,297.800018310547,554846454.238758
80,297.600006103516,554846454.276346
80,296.5,554846454.313800
80,296.200012207031,554846454.351312
80,295.899993896484,554846454.388907
80,295.399993896484,554846454.426125
80,295.200012207031,554846454.463831
80,295.0,554846454.501362
80,294.800018310547,554846454.538909
80,294.200012207031,554846454.576139
80,293.899993896484,554846454.613777
80,293.399993896484,554846454.651288
80,293.100006103516,554846454.688775
80,292.899993896484,554846454.726263
80,292.800018310547,554846454.763845
80,292.300018310547,554846454.801346
80,292.0,554846454.838831
80,291.5,554846454.876221
80,291.300018310547,554846454.913757
80,291.100006103516,554846454.951251
80,290.700012207031,554846454.988816
80,290.600006103516,554846455.026108
80,290.100006103516,554846455.063843
80,290.100006103516,554846455.100953
80,290.0,554846455.138826
80,290.0,554846455.176358
80,289.899993896484,554846455.213765
80,289.800018310547,554846455.251270
81,289.899993896484,554846455.288890
81,289.800018310547,554846455.326324
81,290.0,554846455.363859
81,289.700012207031,554846455.401327
81,289.899993896484,554846455.438826
81,289.899993896484,554846455.476330
81,289.899993896484,554846455.513594
81,289.800018310547,554846455.551362
81,289.800018310547,554846455.588817
81,289.600006103516,554846455.626351
81,289.600006103516,554846455.663807
81,289.399993896484,554846455.701317
81,289.399993896484,554846455.738833
81,289.300018310547,554846455.776315
81,289.100006103516,554846455.813825
81,289.200012207031,554846455.851251
81,289.100006103516,554846455.888825
81,289.0,554846455.926359
81,289.0,554846455.963727
81,289.100006103516,554846456.000780
81,289.100006103516,554846456.038504
81,289.100006103516,554846456.075790
81,289.200012207031,554846456.113534
81,289.200012207031,554846456.151371
81,289.200012207031,554846456.188739
81,289.200012207031,554846456.226263
81,289.200012207031,554846456.263721
81,289.200012207031,554846456.301237
81,289.200012207031,554846456.338710
81,289.100006103516,554846456.376203
81,289.100006103516,554846456.413526
81,289.100006103516,554846456.451293
81,289.0,554846456.488711
81,289.200012207031,554846456.526210
81,289.200012207031,554846456.563664
81,289.200012207031,554846456.601209
81,289.0,554846456.638584
81,288.899993896484,554846456.676037
81,289.0,554846456.713844
81,288.899993896484,554846456.751217
81,289.0,554846456.788269
81,289.0,554846456.826281
81,289.100006103516,554846456.863736
81,289.200012207031,554846456.901217
81,289.300018310547,554846456.938776
81,289.399993896484,554846456.976202
81,289.5,554846457.013710
81,289.800018310547,554846457.051287
81,290.100006103516,554846457.088745
81,290.399993896484,554846457.126181
81,290.5,554846457.163770
81,291.0,554846457.201248
82,291.200012207031,554846457.238694
82,291.300018310547,554846457.276187
82,291.300018310547,554846457.313700
82,291.600006103516,554846457.351156
82,291.600006103516,554846457.388712
82,292.0,554846457.426254
82,292.200012207031,554846457.463889
82,292.5,554846457.501023
82,292.700012207031,554846457.538735
82,293.100006103516,554846457.576319
82,293.300018310547,554846457.613799
82,293.899993896484,554846457.650908
82,294.200012207031,554846457.688889
82,294.200012207031,554846457.726380
82,294.800018310547,554846457.763519
82,295.399993896484,554846457.801490
82,295.399993896484,554846457.838650
82,295.700012207031,554846457.876329
82,295.899993896484,554846457.913295
82,296.100006103516,554846457.950785
82,296.300018310547,554846457.988348
82,296.399993896484,554846458.026159
82,296.800018310547,554846458.063888
82,296.899993896484,554846458.100815
82,296.899993896484,554846458.138285
82,297.0,554846458.175835
83,297.0,554846458.213245
83,297.0,554846458.251125
83,297.399993896484,554846458.288428
83,297.5,554846458.326353
83,297.5,554846458.363489
83,297.600006103516,554846458.400842
83,297.700012207031,554846458.438815
83,297.700012207031,554846458.476348
83,297.700012207031,554846458.513796
83,297.600006103516,554846458.551355
83,297.5,554846458.588781
83,297.600006103516,554846458.626365
83,297.600006103516,554846458.663299
83,297.600006103516,554846458.701169
83,297.800018310547,554846458.738602
83,297.700012207031,554846458.776383
83,297.700012207031,554846458.813779
83,297.600006103516,554846458.851265
83,297.600006103516,554846458.888869
83,297.5,554846458.926126
83,297.399993896484,554846458.963691
83,297.300018310547,554846459.000903
83,297.200012207031,554846459.053074
83,296.899993896484,554846459.075963
83,296.899993896484,554846459.113867
83,296.700012207031,554846459.151310
83,296.5,554846459.188293
83,296.0,554846459.226334
83,296.0,554846459.263825
83,295.600006103516,554846459.301320
83,295.300018310547,554846459.338818
83,295.300018310547,554846459.376214
83,294.800018310547,554846459.413741
83,294.700012207031,554846459.451290
83,294.300018310547,554846459.488822
83,294.300018310547,554846459.525782
83,293.600006103516,554846459.563762
83,293.300018310547,554846459.601323
83,293.200012207031,554846459.638712
83,292.899993896484,554846459.675766
83,292.300018310547,554846459.713881
83,292.200012207031,554846459.751325
83,292.200012207031,554846459.788839
83,292.200012207031,554846459.825998
83,292.0,554846459.863295
83,292.0,554846459.901248
83,292.0,554846459.938777
83,292.0,554846459.975869
83,292.0,554846460.013539
83,291.899993896484,554846460.051303
83,291.800018310547,554846460.088870
83,291.700012207031,554846460.126316
81,291.700012207031,554846460.163644
81,291.800018310547,554846460.201340
81,291.800018310547,554846460.238734
81,291.700012207031,554846460.275827
81,291.399993896484,554846460.313738
81,291.399993896484,554846460.351226
81,291.600006103516,554846460.388927
81,291.600006103516,554846460.426249
81,291.300018310547,554846460.463622
81,291.200012207031,554846460.501203
81,291.100006103516,554846460.539038
81,291.100006103516,554846460.576230
81,291.200012207031,554846460.613379
81,291.300018310547,554846460.651118
81,291.200012207031,554846460.688965
81,291.200012207031,554846460.726170
81,291.100006103516,554846460.763629
81,291.0,554846460.800958
81,290.899993896484,554846460.838977
81,290.899993896484,554846460.876312
81,291.100006103516,554846460.913680
81,291.100006103516,554846460.951070
81,291.100006103516,554846460.988293
81,291.100006103516,554846461.026281
81,291.200012207031,554846461.063926
81,291.200012207031,554846461.101261
81,291.0,554846461.138395
81,291.0,554846461.176169
81,291.100006103516,554846461.213457
81,291.100006103516,554846461.250873
81,291.100006103516,554846461.288496
81,291.100006103516,554846461.326037
81,291.0,554846461.363897
81,291.0,554846461.400991
81,291.0,554846461.438502
81,291.200012207031,554846461.476047
81,291.200012207031,554846461.513483
81,291.300018310547,554846461.551242
81,291.200012207031,554846461.588806
81,291.200012207031,554846461.625889
81,291.200012207031,554846461.663871
81,291.200012207031,554846461.701171
81,291.200012207031,554846461.738792
81,291.200012207031,554846461.776421
81,291.300018310547,554846461.813597
81,291.399993896484,554846461.851372
81,291.5,554846461.888799
81,291.600006103516,554846461.926345
81,291.899993896484,554846461.963821
81,292.300018310547,554846462.000980
81,292.399993896484,554846462.038901
